Feature	Gain	Cover	Frequency
ctarjeta_master_debitos_automaticos_delta1	3.39008741339485e-05	0.000105590659572184	8.76562472607423e-05
cforex_delta1	3.36104219026186e-05	4.68438744065396e-05	4.38281236303711e-05
catm_trx_other_delta1	3.31206834790734e-05	4.98799909828452e-05	8.76562472607423e-05
cforex_sell	3.234678941474e-05	0.000238300846357244	7.01249978085938e-05
ccajas_consultas_lag1	3.15538656209541e-05	0.000109606981510246	7.88906225346681e-05
mforex_buy_delta1	3.06307094252857e-05	0.00101244134890452	7.88906225346681e-05
cforex_sell_lag1	2.94312160446667e-05	0.000938825068136683	8.76562472607423e-05
ccajas_depositos	2.76802944152655e-05	0.000486418805138357	8.76562472607423e-05
cinversion2	2.6309848185724e-05	0.000915948743754898	8.76562472607423e-05
cpagodeservicios_lag1	2.43276426876003e-05	0.000647152354837474	8.76562472607423e-05
ctarjeta_master_lag1	2.30649107122731e-05	0.000201038444788078	5.25937483564454e-05
ccheques_depositados_lag1	2.0975193919399e-05	0.000479766039636363	5.25937483564454e-05
mcheques_depositados_lag1	2.01937723548426e-05	0.000172563855499228	7.01249978085938e-05
ccheques_depositados	2.0168039514678e-05	0.000295628492689452	6.13593730825196e-05
ctarjeta_visa_descuentos_delta1	1.93803225620652e-05	0.000330009898753435	6.13593730825196e-05
mcheques_emitidos_rechazados_lag1	1.86156989029387e-05	4.55532732412492e-05	1.75312494521485e-05
ctarjeta_visa_descuentos_lag1	1.72197099432831e-05	0.000302528499205251	5.25937483564454e-05
cforex_sell_delta1	1.59905499810605e-05	2.02003130359657e-05	2.62968741782227e-05
Visa_delinquency_delta1	1.59134655979768e-05	5.12929065340829e-05	5.25937483564454e-05
minversion2_delta1	1.54478372048711e-05	0.000142694713183161	4.38281236303711e-05
mprestamos_prendarios_lag1	1.50308461138117e-05	0.00124218141753577	9.64218719868165e-05
mforex_buy	1.35562118721577e-05	0.000697123159642047	5.25937483564454e-05
cseguro_auto_lag1	1.28395130210215e-05	0.000277878923549809	4.38281236303711e-05
mtarjeta_master_descuentos_lag1	1.27701784790202e-05	6.84780009290305e-05	2.62968741782227e-05
tpaquete7_delta1	1.22080057814273e-05	0.000501832569025758	6.13593730825196e-05
Visa_cadelantosefectivo_lag1	9.9224466567499e-06	2.63659722522149e-06	1.75312494521485e-05
cinversion2_lag1	9.58079261615738e-06	0.000190171902591814	2.62968741782227e-05
ccajas_depositos_delta1	9.32430810718775e-06	0.000221979712559016	8.76562472607423e-05
mcheques_emitidos_lag1	8.43912804392463e-06	0.000290547144358173	3.50624989042969e-05
mcheques_emitidos	6.97613963114012e-06	5.78880490527475e-05	1.75312494521485e-05
ccheques_emitidos_delta1	6.42336619936094e-06	1.84135395688867e-05	8.76562472607423e-06
mtarjeta_visa_descuentos	5.33363968946112e-06	6.22604810277848e-05	5.25937483564454e-05
cprestamos_hipotecarios_lag1	4.68356513896928e-06	0.000350159887717293	2.62968741782227e-05
cseguro_auto	4.65760263557973e-06	5.61704999963082e-05	8.76562472607423e-06
mcajeros_propios_descuentos_delta1	4.06174828113464e-06	7.00917517848323e-05	2.62968741782227e-05
mpagodeservicios_lag1	4.05531301541638e-06	1.40437966664047e-05	8.76562472607423e-06
cinversion1_lag1	3.82710559919885e-06	3.19464124497705e-05	8.76562472607423e-06
mcheques_emitidos_rechazados_delta1	3.62266057360137e-06	2.5430175002945e-05	8.76562472607423e-06
Master_madelantopesos_lag1	3.31407053062161e-06	2.35505901173833e-05	9.64218719868165e-05
ctarjeta_visa_descuentos	2.90384280607869e-06	5.52213342149058e-05	1.75312494521485e-05
Visa_madelantopesos_lag1	2.46200919491242e-06	9.87273781044269e-07	8.76562472607423e-06
mcajeros_propios_descuentos_lag1	2.36849952928027e-06	4.76280079636865e-05	1.75312494521485e-05
ctarjeta_master_descuentos_delta1	1.95585627548705e-06	2.25496404816289e-05	8.76562472607423e-06
Master_delinquency_delta1	1.54329014680546e-06	8.24772358216604e-05	8.76562472607423e-06
Master_cadelantosefectivo_lag1	8.52669860358401e-07	6.93573276546376e-06	3.50624989042969e-05
Master_cadelantosefectivo	6.378048556991e-07	4.64515003053884e-05	0.000175312494521485
Master_madelantodolares	5.62061729465682e-07	3.34021226699608e-06	2.62968741782227e-05
Master_cadelantosefectivo_delta1	2.25468570901369e-07	3.44600806438892e-06	2.62968741782227e-05
minversion1_dolares_lag1	2.00898762116609e-08	2.01026612868834e-05	8.76562472607423e-06
Visa_madelantopesos_delta1	7.14271569985386e-09	2.9422295288008e-06	1.75312494521485e-05
Visa_madelantopesos	1.33931780886582e-09	1.36620251941861e-05	3.50624989042969e-05
Visa_cadelantosefectivo	3.98275949858595e-11	2.25098422078093e-06	8.76562472607423e-06
Visa_cadelantosefectivo_delta1	1.39852193442599e-11	4.03721987334889e-06	8.76562472607423e-06
Master_madelantopesos	3.557625841155e-13	2.9224994193088e-05	0.000131484370891113
Master_madelantopesos_delta1	7.43091124343056e-16	1.06041655455043e-06	8.76562472607423e-06
Master_madelantodolares_lag1	2.03449564423741e-16	1.20378253707406e-06	8.76562472607423e-06
